year,month,day,cloud,humidity,pressure,rainfall,temperature
2018,1,22,62,80,1013.9,0.0,20.0
2018,1,23,79,78,1015.3,0.0,19.2
2018,1,24,80,78,1015.5,0.0,17.7
2018,1,25,82,79,1015.7,0.0,17.2
2018,1,26,95,85,1017.2,0.05,17.1
2018,1,27,90,81,1017.0,0.05,15.5
2018,1,28,88,81,1014.7,0.0,16.5
2018,1,29,94,76,1020.1,0.1,10.5
2018,1,30,100,82,1020.4,0.2,10.1
2018,1,31,86,87,1021.0,19.3,9.4
2018,2,1,76,64,1022.2,0.0,10.2
2018,2,2,88,64,1024.6,0.05,11.1
2018,2,3,88,55,1025.9,0.0,10.2
2018,2,4,88,51,1026.1,0.0,10.2
2018,2,5,79,48,1026.6,0.0,9.8
2018,2,6,48,50,1023.7,0.0,11.1
2018,2,7,79,56,1021.0,0.0,12.7
2018,2,8,73,61,1018.8,0.0,14.0
2018,2,9,90,76,1016.5,0.0,15.5
2018,2,10,71,78,1017.4,0.0,18.0
2018,2,11,78,63,1022.7,0.0,16.1
2018,2,12,26,59,1026.4,0.0,14.9
2018,2,13,32,64,1023.8,0.0,15.2
2018,2,14,74,58,1019.1,0.0,16.8
2018,2,15,57,76,1016.0,0.0,19.8
2018,2,16,10,78,1015.0,0.0,20.6
2018,2,17,72,85,1016.9,0.05,17.7
2018,2,18,87,79,1017.6,0.0,18.3
2018,2,19,82,81,1016.0,0.05,21.4
2018,2,20,83,86,1014.3,0.05,21.0
2018,2,21,92,84,1014.9,0.05,18.2
2018,2,22,100,89,1018.2,2.3,15.1
2018,2,23,87,85,1019.9,2.0,14.8
2018,2,24,86,72,1019.0,0.2,18.3
2018,2,25,81,80,1018.0,0.05,20.4
2018,2,26,83,81,1019.8,0.05,17.3
2018,2,27,83,71,1017.3,0.0,19.1
2018,2,28,57,79,1013.7,0.05,21.4
2018,3,1,47,86,1012.5,0.0,21.3
2018,3,2,80,78,1012.1,0.05,21.3
2018,3,3,86,91,1011.2,0.0,22.0
2018,3,4,86,89,1011.0,0.05,24.0
2018,3,5,71,84,1012.4,0.0,25.1
2018,3,6,82,83,1017.2,0.05,19.8
2018,3,7,86,79,1016.7,0.05,19.1
2018,3,8,90,82,1019.4,20.3,14.5
2018,3,9,12,61,1022.8,0.0,14.8
2018,3,10,12,66,1022.1,0.0,16.7
2018,3,11,20,69,1021.5,0.0,18.0
2018,3,12,10,71,1019.0,0.0,19.6
2018,3,13,48,75,1016.7,0.0,20.9
2018,3,14,88,83,1014.8,2.4,20.2
2018,3,15,76,84,1013.2,0.05,22.1
2018,3,16,39,81,1014.8,0.0,22.7
2018,3,17,87,85,1017.3,0.05,19.5
2018,3,18,85,83,1016.0,0.05,20.8
2018,3,19,87,86,1011.7,0.05,22.8
2018,3,20,55,70,1013.0,0.05,21.4
2018,3,21,5,51,1016.7,0.0,18.7
2018,3,22,9,57,1016.9,0.0,19.5
2018,3,23,11,68,1018.4,0.0,20.5
2018,3,24,78,77,1018.9,0.05,21.1
2018,3,25,80,68,1019.4,0.05,21.7
2018,3,26,69,71,1018.3,0.0,22.6
2018,3,27,50,73,1016.2,0.0,22.8
2018,3,28,41,77,1014.7,0.0,22.7
2018,3,29,69,78,1014.3,0.0,22.9
2018,3,30,46,76,1015.4,0.0,23.5
2018,3,31,31,65,1015.5,0.0,23.5
2018,4,1,51,73,1014.5,0.0,23.6
2018,4,2,22,71,1013.6,0.0,24.3
2018,4,3,38,74,1013.6,0.0,24.7
2018,4,4,33,78,1012.7,0.0,24.7
2018,4,5,57,78,1011.6,0.0,24.6
2018,4,6,71,70,1015.1,0.05,22.3
2018,4,7,88,45,1023.6,0.05,18.0
2018,4,8,22,53,1020.7,0.0,20.1
2018,4,9,43,75,1017.6,0.0,22.0
2018,4,10,48,78,1014.7,0.0,23.8
2018,4,11,75,83,1012.3,0.0,24.6
2018,4,12,84,82,1011.1,0.0,25.6
2018,4,13,71,79,1011.7,0.05,26.7
2018,4,14,82,79,1011.3,0.05,26.7
2018,4,15,89,85,1014.2,17.2,21.0
2018,4,16,93,88,1016.5,2.0,18.5
2018,4,17,90,82,1017.1,0.2,19.9
2018,4,18,89,78,1015.8,0.1,22.5
2018,4,19,78,76,1014.6,0.0,23.2
2018,4,20,88,83,1014.1,0.05,23.2
2018,4,21,83,83,1013.1,0.05,24.5
2018,4,22,77,86,1011.2,0.05,25.2
2018,4,23,77,79,1009.2,0.05,26.3
2018,4,24,85,85,1009.9,8.2,25.2
2018,4,25,85,79,1012.1,0.05,23.7
2018,4,26,92,84,1013.6,0.3,23.4
2018,4,27,86,80,1015.0,0.05,24.9
2018,4,28,89,84,1015.0,0.1,24.5
2018,4,29,74,82,1013.3,0.05,25.6
2018,4,30,83,85,1012.9,0.05,26.1
2018,5,1,76,80,1012.5,0.05,27.3
2018,5,2,64,75,1012.4,0.0,27.9
2018,5,3,82,80,1014.1,1.9,27.1
2018,5,4,89,82,1016.1,0.8,23.8
2018,5,5,86,82,1015.5,0.05,25.3
2018,5,6,80,80,1011.3,1.0,27.6
2018,5,7,88,82,1007.2,6.7,28.0
2018,5,8,88,91,1008.3,28.4,25.2
2018,5,9,88,88,1012.9,5.4,24.6
2018,5,10,90,89,1015.0,8.0,23.0
2018,5,11,88,86,1014.2,1.0,23.8
2018,5,12,71,82,1012.3,0.0,26.5
2018,5,13,41,79,1011.0,0.0,27.7
2018,5,14,43,77,1010.0,0.0,28.6
2018,5,15,54,76,1009.3,0.0,28.7
2018,5,16,46,74,1008.8,0.0,28.6
2018,5,17,64,75,1008.2,0.0,29.4
2018,5,18,73,74,1007.7,0.0,29.8
2018,5,19,72,74,1007.7,0.0,29.8
2018,5,20,41,72,1008.4,0.0,30.1
2018,5,21,54,71,1009.5,0.0,30.3
2018,5,22,28,69,1010.5,0.0,30.4
2018,5,23,18,69,1009.6,0.0,30.5
2018,5,24,46,73,1009.3,0.0,30.0
2018,5,25,47,71,1008.2,0.05,29.8
2018,5,26,49,72,1008.3,0.9,30.7
2018,5,27,63,76,1008.9,3.4,30.0
2018,5,28,47,72,1009.0,0.0,30.3
2018,5,29,24,69,1009.6,0.0,31.1
2018,5,30,60,69,1009.7,0.0,31.2
2018,5,31,57,70,1009.7,0.0,31.1
2018,6,1,74,75,1009.9,0.0,30.2
2018,6,2,73,74,1010.5,0.05,29.1
2018,6,3,78,74,1008.4,0.05,29.3
2018,6,4,85,85,1007.4,12.4,28.0
2018,6,5,88,92,1006.8,28.2,27.1
2018,6,6,96,93,1005.0,58.3,27.2
2018,6,7,92,92,1004.3,47.4,27.3
2018,6,8,93,88,1001.0,70.2,27.8
2018,6,9,86,79,999.1,4.8,28.6
2018,6,10,69,69,1000.4,0.0,30.0
2018,6,11,54,59,1002.4,0.0,30.5
2018,6,12,89,88,1002.4,39.6,27.5
2018,6,13,94,94,998.2,109.3,26.6
2018,6,14,89,82,998.3,1.3,26.8
2018,6,15,86,76,1001.8,0.2,27.1
2018,6,16,66,70,1003.6,0.0,28.4
2018,6,17,60,72,1002.3,0.05,28.3
2018,6,18,82,77,1002.0,0.05,28.9
2018,6,19,85,79,1004.1,0.05,29.6
2018,6,20,87,78,1005.5,0.05,30.2
2018,6,21,85,81,1005.9,2.6,30.0
2018,6,22,87,87,1006.2,32.9,27.8
2018,6,23,89,90,1006.7,25.6,27.0
2018,6,24,84,84,1008.2,18.1,28.7
2018,6,25,83,85,1008.9,6.2,28.1
2018,6,26,61,80,1010.6,1.7,29.2
2018,6,27,63,78,1010.0,0.05,29.2
2018,6,28,38,75,1007.0,0.0,29.7
2018,6,29,73,76,1004.2,0.05,30.1
2018,6,30,80,76,1004.1,0.05,30.4
2018,7,1,81,77,1004.1,4.1,30.2
2018,7,2,88,81,1003.4,2.1,29.5
2018,7,3,88,81,1002.5,15.4,29.7
2018,7,4,88,78,1002.2,3.4,30.3
2018,7,5,88,78,1002.3,1.5,30.0
2018,7,6,88,80,1002.6,5.0,30.1
2018,7,7,87,84,1003.3,5.2,29.0
2018,7,8,87,88,1004.4,14.4,28.2
2018,7,9,83,85,1005.7,11.3,28.2
2018,7,10,57,80,1005.1,1.3,29.0
2018,7,11,56,74,1001.8,0.0,29.6
2018,7,12,85,77,1003.3,0.05,30.0
2018,7,13,92,93,1003.9,50.4,26.7
2018,7,14,90,91,1004.0,52.7,27.0
2018,7,15,92,89,1004.0,67.4,26.6
2018,7,16,80,81,1003.8,5.8,28.2
2018,7,17,83,78,1002.4,6.5,30.0
2018,7,18,89,88,1003.9,29.6,27.7
2018,7,19,85,87,1004.6,17.3,27.9
2018,7,20,71,87,1003.8,7.1,28.2
2018,7,21,54,75,1002.6,0.0,29.5
2018,7,22,67,76,1002.3,0.05,29.0
2018,7,23,81,87,1001.8,30.8,28.4
2018,7,24,84,80,1003.6,0.1,29.8
2018,7,25,70,83,1005.8,2.7,29.4
2018,7,26,82,82,1006.5,3.4,29.6
2018,7,27,77,78,1006.7,0.3,29.8
2018,7,28,55,75,1006.7,0.0,30.2
2018,7,29,41,73,1005.8,0.0,30.2
2018,7,30,53,74,1005.6,0.0,30.4
2018,7,31,65,76,1005.5,3.3,30.2
2018,8,1,76,78,1004.6,2.7,29.9
2018,8,2,79,78,1003.8,6.1,30.0
2018,8,3,86,77,1003.4,0.05,30.1
2018,8,4,80,79,1004.7,5.0,29.8
2018,8,5,84,77,1005.9,0.5,30.3
2018,8,6,84,76,1005.4,0.0,30.2
2018,8,7,78,78,1004.4,0.0,30.0
2018,8,8,72,75,1004.2,0.5,30.3
2018,8,9,79,74,1003.3,0.05,30.4
2018,8,10,91,92,1001.7,47.9,27.2
2018,8,11,90,93,998.7,51.9,27.0
2018,8,12,90,93,996.5,18.9,26.9
2018,8,13,80,84,996.3,0.1,28.9
2018,8,14,89,90,996.2,32.9,27.6
2018,8,15,88,86,999.2,2.2,28.2
2018,8,16,88,89,1000.1,3.2,27.8
2018,8,17,89,91,1000.2,36.1,27.2
2018,8,18,88,84,1001.4,21.8,28.4
2018,8,19,89,84,1002.5,31.2,28.6
2018,8,20,91,88,1002.3,61.1,27.8
2018,8,21,83,86,1000.2,25.7,28.3
2018,8,22,71,83,1000.1,26.4,28.5
2018,8,23,86,86,1001.7,24.9,27.7
2018,8,24,83,82,1001.6,0.1,29.1
2018,8,25,66,73,999.8,0.0,30.3
2018,8,26,86,77,999.5,80.2,28.9
2018,8,27,89,87,1001.3,27.3,27.0
2018,8,28,93,93,1002.2,71.6,26.3
2018,8,29,89,89,1002.5,23.3,27.4
2018,8,30,90,87,1005.5,6.3,28.0
2018,8,31,89,88,1009.3,7.2,27.9
2018,9,1,89,93,1009.9,32.0,26.3
2018,9,2,76,88,1007.9,9.8,26.8
2018,9,3,70,82,1006.9,0.3,27.7
2018,9,4,40,80,1005.7,0.0,29.1
2018,9,5,54,79,1004.9,0.1,29.8
2018,9,6,77,82,1005.4,0.0,29.6
2018,9,7,76,80,1006.3,0.05,29.4
2018,9,8,86,81,1008.6,24.6,27.4
2018,9,9,86,76,1011.5,16.7,27.1
2018,9,10,83,80,1012.5,0.2,26.1
2018,9,11,46,65,1009.3,0.0,28.2
2018,9,12,87,78,1007.7,0.05,27.8
2018,9,13,69,84,1009.4,2.5,27.7
2018,9,14,72,78,1009.2,0.0,28.8
2018,9,15,59,65,1002.8,0.05,30.7
2018,9,16,97,86,990.9,167.5,26.4
2018,9,17,93,89,1008.6,12.0,27.5
2018,9,18,65,85,1013.7,1.2,28.2
2018,9,19,43,77,1012.7,0.0,28.6
2018,9,20,63,77,1011.0,0.0,29.0
2018,9,21,33,71,1011.6,0.0,29.2
2018,9,22,51,76,1013.3,0.0,29.2
2018,9,23,76,78,1013.1,0.05,29.0
2018,9,24,80,88,1011.1,72.2,27.0
2018,9,25,82,80,1009.9,34.5,27.0
2018,9,26,77,81,1009.6,9.7,26.8
2018,9,27,88,77,1009.8,0.05,27.3
2018,9,28,74,70,1009.9,0.0,27.6
2018,9,29,26,60,1008.9,0.0,27.4
2018,9,30,29,60,1010.5,0.0,27.5
2018,10,1,70,70,1013.9,2.9,26.8
2018,10,2,33,67,1014.9,0.0,27.2
2018,10,3,30,68,1015.3,0.0,26.9
2018,10,4,8,54,1013.8,0.0,26.9
2018,10,5,16,40,1012.1,0.0,27.1
2018,10,6,18,48,1013.4,0.0,26.8
2018,10,7,43,69,1014.7,0.0,27.1
2018,10,8,60,75,1014.2,2.0,26.7
2018,10,9,72,78,1013.7,0.6,26.5
2018,10,10,82,83,1014.7,42.8,24.8
2018,10,11,88,72,1017.6,0.0,23.2
2018,10,12,85,73,1018.9,0.3,23.8
2018,10,13,86,72,1017.5,0.4,24.7
2018,10,14,82,79,1015.5,0.6,25.3
2018,10,15,83,84,1014.6,31.4,25.6
2018,10,16,91,92,1013.2,8.9,24.3
2018,10,17,90,84,1012.5,1.5,23.5
2018,10,18,91,87,1014.7,12.6,22.5
2018,10,19,87,77,1017.2,0.2,24.2
2018,10,20,86,78,1018.6,0.05,24.0
2018,10,21,49,77,1017.6,0.05,24.8
2018,10,22,62,81,1015.9,0.05,25.0
2018,10,23,78,79,1016.5,0.1,25.3
2018,10,24,78,80,1016.8,0.05,25.2
2018,10,25,54,79,1017.0,0.0,25.5
2018,10,26,41,76,1016.5,0.0,26.3
2018,10,27,53,61,1018.1,0.0,25.4
2018,10,28,13,54,1017.4,0.0,24.3
2018,10,29,4,35,1015.1,0.0,25.2
2018,10,30,24,33,1014.8,0.0,25.7
2018,10,31,83,37,1014.2,0.0,25.0
2018,11,1,84,45,1012.5,0.0,24.6
2018,11,2,91,70,1015.5,0.1,22.4
2018,11,3,99,86,1016.7,8.3,21.5
2018,11,4,92,83,1016.6,0.05,23.7
2018,11,5,77,79,1016.8,0.05,24.5
2018,11,6,41,78,1017.5,0.0,24.7
2018,11,7,73,77,1017.6,0.0,25.0
2018,11,8,81,75,1016.6,0.05,25.2
2018,11,9,82,74,1016.8,0.0,24.5
2018,11,10,88,78,1017.9,0.05,23.9
2018,11,11,68,79,1017.0,0.0,23.8
2018,11,12,76,77,1014.2,0.05,24.9
2018,11,13,80,76,1014.1,0.05,24.3
2018,11,14,80,76,1015.6,0.05,23.5
2018,11,15,86,82,1015.8,0.05,23.2
2018,11,16,87,85,1015.2,1.1,23.9
2018,11,17,96,87,1015.8,0.5,23.5
2018,11,18,85,84,1016.2,0.0,23.8
2018,11,19,78,75,1017.5,0.0,23.9
2018,11,20,84,80,1017.4,0.1,23.1
2018,11,21,82,81,1016.4,2.4,23.9
2018,11,22,88,65,1019.9,0.2,20.4
2018,11,23,40,66,1020.1,0.05,20.9
2018,11,24,78,73,1019.7,0.05,21.7
2018,11,25,95,84,1018.8,21.0,19.5
2018,11,26,93,89,1018.9,15.7,19.0
2018,11,27,89,83,1019.0,16.3,20.5
2018,11,28,88,89,1019.3,7.7,20.3
2018,11,29,46,75,1021.0,0.05,21.3
2018,11,30,46,72,1020.4,0.0,21.5
2018,12,1,56,78,1018.3,0.0,22.1
2018,12,2,51,83,1016.4,0.0,22.4
2018,12,3,58,79,1016.5,0.0,23.7
2018,12,4,58,78,1016.0,0.0,24.8
2018,12,5,82,82,1015.5,0.05,23.6
2018,12,6,83,84,1015.5,0.1,23.3
2018,12,7,90,88,1018.5,1.0,21.1
2018,12,8,88,76,1021.6,0.0,18.0
2018,12,9,90,75,1021.5,0.05,17.0
2018,12,10,88,75,1019.7,0.2,17.0
2018,12,11,84,68,1020.3,0.05,18.0
2018,12,12,84,67,1024.2,0.0,14.9
2018,12,13,86,68,1025.1,0.0,15.6
2018,12,14,88,72,1025.3,0.0,16.8
2018,12,15,64,75,1023.5,0.0,18.9
2018,12,16,88,74,1022.0,0.05,19.3
2018,12,17,38,56,1022.2,0.0,18.0
2018,12,18,38,60,1022.2,0.0,18.1
2018,12,19,78,78,1019.5,0.0,19.9
2018,12,20,80,84,1016.5,0.0,21.6
2018,12,21,68,86,1016.1,0.0,22.4
2018,12,22,66,77,1017.0,0.0,22.2
2018,12,23,96,89,1017.6,10.5,20.1
2018,12,24,99,86,1017.5,0.1,18.0
2018,12,25,90,81,1015.5,0.0,19.7
2018,12,26,27,84,1014.3,0.0,20.9
2018,12,27,77,79,1016.6,0.05,20.6
2018,12,28,79,70,1021.6,0.05,18.1
2018,12,29,87,68,1026.1,0.05,14.0
2018,12,30,83,67,1026.5,0.05,12.6
2018,12,31,77,68,1027.0,0.0,13.2
2019,1,1,84,68,1026.5,0.05,13.8
2019,1,2,87,68,1025.4,0.05,14.8
2019,1,3,91,84,1024.3,0.1,16.2
2019,1,4,87,83,1022.8,0.1,18.8
2019,1,5,88,87,1020.5,0.0,19.8
2019,1,6,92,83,1021.5,0.05,18.6
2019,1,7,89,83,1021.4,0.0,18.5
2019,1,8,94,84,1021.3,0.2,19.2
2019,1,9,89,84,1022.3,0.0,17.8
2019,1,10,88,82,1020.2,0.0,19.2
2019,1,11,55,84,1018.6,0.0,20.6
2019,1,12,64,83,1018.3,0.05,20.9
2019,1,13,91,89,1019.3,0.05,18.5
2019,1,14,94,86,1018.8,0.05,18.5
2019,1,15,88,88,1018.8,4.0,19.0
2019,1,16,87,72,1020.5,0.0,17.3
2019,1,17,55,70,1022.2,0.0,16.7
2019,1,18,79,75,1022.1,0.0,17.1
2019,1,19,85,75,1019.6,0.2,18.8
2019,1,20,76,73,1018.9,0.1,20.4
2019,1,21,66,64,1021.8,0.0,17.8
2019,1,22,21,53,1022.3,0.0,16.0
2019,1,23,3,62,1021.0,0.0,16.2
2019,1,24,10,71,1020.6,0.0,16.9
2019,1,25,13,67,1021.2,0.0,18.7
2019,1,26,17,73,1023.1,0.0,18.2
2019,1,27,80,71,1023.6,0.0,16.9
2019,1,28,63,68,1021.6,0.0,17.5
2019,1,29,39,74,1021.4,0.0,18.5
2019,1,30,69,73,1020.8,0.0,19.3
2019,1,31,67,76,1018.9,0.0,21.7
2019,2,1,84,70,1021.6,0.0,18.8
2019,2,2,84,80,1018.4,0.05,18.6
2019,2,3,70,83,1017.2,0.05,21.8
2019,2,4,61,83,1018.1,0.0,21.7
2019,2,5,84,84,1017.4,0.0,20.1
2019,2,6,83,85,1014.5,0.0,22.1
2019,2,7,57,83,1014.8,0.05,23.0
2019,2,8,78,87,1015.3,0.05,21.7
2019,2,9,99,90,1017.9,0.8,19.3
2019,2,10,89,90,1021.7,0.8,18.0
2019,2,11,94,85,1024.3,0.05,18.4
2019,2,12,69,82,1024.2,0.2,19.0
2019,2,13,68,80,1021.8,0.0,21.1
2019,2,14,78,83,1020.6,0.05,20.4
2019,2,15,84,84,1019.9,0.2,20.4
2019,2,16,72,81,1017.9,0.0,22.4
2019,2,17,91,86,1017.8,0.1,18.8
2019,2,18,91,90,1015.4,18.1,17.9
2019,2,19,79,91,1016.8,31.0,20.3
2019,2,20,84,92,1018.5,0.2,22.6
2019,2,21,88,93,1017.4,0.05,21.4
2019,2,22,79,82,1017.2,1.6,20.4
2019,2,23,95,87,1015.8,12.3,18.1
2019,2,24,88,83,1016.9,3.4,16.9
2019,2,25,92,85,1017.5,0.05,18.0
2019,2,26,96,88,1017.6,0.05,18.7
2019,2,27,82,85,1015.5,0.05,20.7
2019,2,28,67,85,1014.7,0.0,22.8
2019,3,1,91,89,1016.1,0.4,20.8
2019,3,2,84,87,1012.7,0.05,21.5
2019,3,3,85,87,1011.3,6.3,21.5
2019,3,4,83,82,1013.7,10.2,20.9
2019,3,5,89,88,1012.1,30.3,22.2
2019,3,6,91,92,1013.2,45.5,20.5
2019,3,7,89,93,1015.8,29.6,17.9
2019,3,8,95,92,1016.0,11.5,16.5
2019,3,9,95,95,1012.2,14.5,17.8
2019,3,10,86,87,1013.6,4.6,17.7
2019,3,11,58,81,1014.9,7.6,18.4
2019,3,12,15,77,1016.4,0.0,20.1
2019,3,13,66,71,1017.8,0.0,20.8
2019,3,14,95,83,1018.3,6.4,20.4
2019,3,15,89,81,1020.6,0.4,18.7
2019,3,16,85,65,1020.0,0.0,20.2
2019,3,17,85,77,1018.9,0.0,20.9
2019,3,18,70,82,1016.8,0.0,21.7
2019,3,19,42,84,1014.8,0.0,23.4
2019,3,20,86,88,1013.0,0.0,23.5
2019,3,21,79,81,1011.4,0.0,25.3
2019,3,22,84,84,1012.0,0.05,25.8
2019,3,23,99,89,1017.1,3.3,20.0
2019,3,24,100,88,1018.0,0.3,17.5
2019,3,25,92,85,1016.8,1.0,20.5
2019,3,26,86,85,1018.5,0.0,21.9
2019,3,27,77,82,1017.1,0.05,22.3
2019,3,28,57,84,1012.6,0.0,24.4
2019,3,29,81,86,1010.5,6.9,24.4
2019,3,30,81,86,1013.3,0.05,23.1
2019,3,31,93,85,1016.8,7.7,21.4
2019,4,1,91,81,1019.3,0.05,20.3
2019,4,2,89,76,1018.2,0.05,20.7
2019,4,3,85,80,1016.9,0.05,22.8
2019,4,4,86,83,1016.7,0.05,21.7
2019,4,5,37,76,1014.5,0.0,24.0
2019,4,6,27,79,1013.0,0.0,25.1
2019,4,7,48,80,1012.5,0.0,25.7
2019,4,8,80,80,1011.6,0.0,26.7
2019,4,9,79,81,1011.1,0.0,26.6
2019,4,10,79,80,1010.9,0.0,27.1
2019,4,11,84,81,1010.0,0.7,27.3
2019,4,12,91,89,1013.3,6.1,22.3
2019,4,13,98,92,1014.3,3.8,21.2
2019,4,14,92,90,1013.8,10.4,22.7
2019,4,15,91,85,1014.4,1.1,22.1
2019,4,16,87,91,1012.6,9.2,21.2
2019,4,17,77,85,1012.2,0.0,23.5
2019,4,18,91,90,1010.0,6.7,24.0
2019,4,19,90,93,1007.7,75.8,23.7
2019,4,20,93,95,1007.2,43.6,23.3
2019,4,21,81,88,1008.0,0.3,26.2
2019,4,22,72,84,1009.3,0.0,27.5
2019,4,23,58,81,1010.4,0.0,28.0
2019,4,24,57,78,1009.9,0.0,28.0
2019,4,25,39,77,1009.3,0.0,28.5
2019,4,26,58,81,1010.4,0.9,28.4
2019,4,27,91,86,1012.8,16.6,24.9
2019,4,28,85,89,1013.2,3.1,24.3
2019,4,29,71,86,1010.9,0.0,26.4
2019,4,30,83,82,1008.0,7.5,26.7
2019,5,1,85,78,1009.1,0.2,25.4
2019,5,2,89,80,1012.1,0.5,23.0
2019,5,3,91,81,1014.5,5.3,21.8
2019,5,4,88,76,1013.2,8.4,22.6
2019,5,5,94,93,1009.4,8.3,21.7
2019,5,6,95,90,1008.7,11.3,21.8
2019,5,7,95,87,1010.2,17.0,20.5
2019,5,8,93,88,1009.3,25.1,20.4
2019,5,9,92,90,1008.1,10.0,22.7
2019,5,10,63,87,1010.0,0.0,23.9
2019,5,11,14,76,1011.5,0.0,25.3
2019,5,12,57,80,1011.2,0.0,25.5
2019,5,13,92,89,1010.5,0.05,25.1
2019,5,14,64,84,1009.2,0.0,27.5
2019,5,15,85,85,1009.1,0.05,28.5
2019,5,16,82,83,1007.4,0.8,29.2
2019,5,17,82,80,1005.5,0.1,29.6
2019,5,18,77,80,1005.2,0.05,30.0
2019,5,19,79,80,1006.9,0.0,30.2
2019,5,20,85,83,1008.0,9.0,29.1
2019,5,21,91,82,1010.8,3.3,25.0
2019,5,22,77,83,1010.1,0.7,25.3
2019,5,23,89,90,1010.2,6.5,25.9
2019,5,24,97,92,1011.0,21.5,24.8
2019,5,25,89,90,1008.8,2.4,26.7
2019,5,26,83,92,1007.8,15.1,26.5
2019,5,27,87,93,1008.1,27.8,26.5
2019,5,28,87,92,1008.7,43.9,25.9
2019,5,29,95,91,1009.9,3.2,24.7
2019,5,30,97,89,1010.1,3.2,24.4
2019,5,31,93,93,1008.7,11.0,25.7
2019,6,1,85,87,1007.5,32.6,27.2
2019,6,2,81,86,1007.2,3.0,27.2
2019,6,3,83,85,1007.3,34.1,27.5
2019,6,4,84,89,1008.6,38.1,28.0
2019,6,5,78,82,1009.5,0.0,29.4
2019,6,6,76,78,1010.4,0.05,30.2
2019,6,7,72,77,1010.4,0.0,30.1
2019,6,8,76,76,1008.5,1.1,30.1
2019,6,9,82,79,1005.4,4.1,30.1
2019,6,10,86,81,1003.5,3.3,29.5
2019,6,11,90,91,1004.4,111.6,27.5
2019,6,12,89,91,1005.3,1.5,27.5
2019,6,13,90,88,1003.0,55.8,27.7
2019,6,14,58,76,1002.4,16.5,28.4
2019,6,15,42,74,1005.3,0.05,28.6
2019,6,16,77,80,1006.5,0.0,27.9
2019,6,17,87,88,1007.3,4.7,27.6
2019,6,18,82,88,1008.1,11.1,28.6
2019,6,19,84,87,1007.8,14.0,28.9
2019,6,20,66,80,1006.9,0.5,30.1
2019,6,21,79,77,1005.9,0.7,30.8
2019,6,22,81,78,1004.7,0.7,30.7
2019,6,23,84,80,1004.8,3.2,30.3
2019,6,24,88,85,1006.2,16.8,29.1
2019,6,25,88,89,1006.7,35.4,27.2
2019,6,26,78,86,1004.0,0.9,28.6
2019,6,27,78,83,1001.7,3.5,30.2
2019,6,28,77,82,1001.7,2.2,30.5
2019,6,29,72,79,1001.6,0.6,31.0
2019,6,30,74,85,1001.6,33.1,29.5
2019,7,1,72,82,1001.6,15.3,30.0
2019,7,2,82,85,1001.4,19.1,28.9
2019,7,3,93,95,1004.0,79.1,26.6
2019,7,4,85,84,1006.3,13.0,29.1
2019,7,5,83,79,1004.9,1.3,29.5
2019,7,6,85,80,1003.5,1.5,29.8
2019,7,7,88,81,1004.7,4.3,29.7
2019,7,8,85,79,1005.6,0.1,30.1
2019,7,9,88,80,1003.4,6.0,30.0
2019,7,10,88,86,1003.5,14.3,28.6
2019,7,11,87,86,1007.5,6.0,28.8
2019,7,12,82,80,1007.4,2.6,29.9
2019,7,13,88,77,1005.4,0.05,30.1
2019,7,14,85,79,1004.0,0.05,30.1
2019,7,15,74,77,1004.8,0.0,30.4
2019,7,16,47,76,1004.7,0.0,30.3
2019,7,17,66,79,1001.4,0.0,30.5
2019,7,18,53,75,998.7,0.05,31.3
2019,7,19,73,83,1001.2,22.6,29.5
2019,7,20,85,87,1005.2,6.4,28.6
2019,7,21,85,83,1006.4,0.1,29.3
2019,7,22,88,82,1005.5,0.4,29.2
2019,7,23,75,80,1005.3,0.05,29.5
2019,7,24,68,81,1006.6,0.05,30.0
2019,7,25,62,79,1008.0,1.0,30.1
2019,7,26,63,76,1006.9,0.05,30.7
2019,7,27,78,76,1005.8,0.0,30.6
2019,7,28,77,80,1006.6,0.5,29.6
2019,7,29,79,82,1006.6,1.0,28.8
2019,7,30,84,82,1004.5,12.8,28.9
2019,7,31,91,91,1002.0,121.1,26.2
2019,8,1,94,94,1000.1,98.3,26.4
2019,8,2,88,91,1002.1,8.2,27.0
2019,8,3,88,91,1002.7,28.4,26.7
2019,8,4,87,83,1002.7,0.05,27.9
2019,8,5,34,77,1003.1,0.0,29.7
2019,8,6,65,78,1002.7,0.05,29.8
2019,8,7,43,70,1000.7,0.0,30.1
2019,8,8,43,74,998.5,0.0,30.4
2019,8,9,36,75,997.2,0.0,31.3
2019,8,10,83,83,999.0,0.0,30.6
2019,8,11,85,82,1000.7,1.1,30.4
2019,8,12,78,80,1001.6,0.4,30.8
2019,8,13,67,79,1001.7,9.2,30.8
2019,8,14,70,80,1002.0,54.4,30.0
2019,8,15,69,79,1001.9,5.6,30.0
2019,8,16,82,81,1003.4,1.1,30.0
2019,8,17,87,87,1005.6,42.2,28.0
2019,8,18,84,86,1005.1,19.0,27.8
2019,8,19,81,83,1003.9,0.1,28.8
2019,8,20,74,79,1004.8,0.05,29.1
2019,8,21,74,74,1005.9,0.0,29.5
2019,8,22,62,77,1006.6,0.0,29.7
2019,8,23,65,80,1006.7,0.7,29.4
2019,8,24,56,75,1002.3,0.0,30.9
2019,8,25,95,89,1000.8,88.4,27.2
2019,8,26,81,95,1006.3,178.3,25.7
